framework,strategy,mode,property,mutation,trial,status,tests,discards,shrinking_passed,shrinking_failed,shrinking_discarded,exec_time_pre,gen_time,time_shrinking,time_pre_failure,pre_size,cex_size,gt_size,pre_ted_to_gt,ted_to_gt
Quick,QuickGbE,none,DeleteInsert,swap_cd,5,Failed,636,0,0,0,0,0.0071379998698830605,0.0011740000918507576,0.00027199997566640377,0.008311999961733818,94,94,30,73.0,73.0
Quick,QuickGbE,none,DeleteInsert,swap_cd,6,Failed,10,0,0,0,0,4.4999876990914345e-05,0.00020500016398727894,0.0002099999692291021,0.0002500000409781933,78,78,30,55.0,55.0
Quick,QuickGbE,none,DeleteInsert,swap_cd,7,Failed,12,0,0,0,0,4.6999892219901085e-05,0.00022500008344650269,0.0002139999996870756,0.00027199997566640377,62,62,30,41.0,41.0
Quick,QuickGbE,none,DeleteInsert,swap_cd,8,Failed,35,0,0,0,0,0.00018599990289658308,0.0002210000529885292,0.00024399999529123304,0.0004069999558851123,222,222,30,198.0,198.0
Quick,QuickGbE,none,DeleteInsert,swap_cd,9,Failed,37,0,0,0,0,0.00020499993115663528,0.00023100001271814102,0.0002340000355616212,0.0004359999438747763,198,198,30,175.0,175.0
Quick,Quick,none,InsertDelete,swap_cd,0,Failed,13956663,36654345,0,0,0,28.83598510187585,27.65174789808225,0.0004869999829679728,56.4877329999581,30,30,30,9.0,9.0
Quick,Quick,none,InsertDelete,swap_cd,1,Failed,41909683,110151165,0,0,0,86.89934205252212,83.26011994748842,0.0015540000749751923,170.15946200001054,30,30,30,9.0,9.0
Quick,Quick,none,InsertDelete,swap_cd,2,Failed,41476453,108948765,0,0,0,85.07219502294902,81.16341197700237,0.0016629999736323953,166.2356069999514,30,30,30,7.0,7.0
Quick,Quick,none,InsertDelete,swap_cd,3,Failed,60193962,158117831,0,0,0,123.04091652529314,117.58485947467855,0.00139699992723763,240.6257759999717,30,30,30,9.0,9.0
Quick,Quick,none,InsertDelete,swap_cd,4,Failed,10996498,28889422,0,0,0,22.492730951868,21.536730048130263,0.0013520000502467155,44.029460999998264,30,30,30,9.0,9.0
Quick,Quick,none,InsertDelete,swap_cd,5,Failed,3099184,8147429,0,0,0,6.4242230005329475,6.174964999430813,0.0002930000191554427,12.59918799996376,30,30,30,9.0,9.0
Quick,Quick,none,InsertDelete,swap_cd,6,Failed,34280184,90047364,0,0,0,71.63302886439487,68.81516413553618,0.001763000036589801,140.44819299993105,30,30,30,9.0,9.0
Quick,Quick,none,InsertDelete,swap_cd,7,timed_out,,,,,,,0,,,0,0,30,,
Quick,QuickGbE,none,InsertDelete,swap_cd,0,Failed,133,0,0,0,0,0.001339999958872795,0.0002770000137388704,0.00024500000290572643,0.0016169999726116655,174,174,30,152.0,152.0
Quick,QuickGbE,none,InsertDelete,swap_cd,1,Failed,324,0,0,0,0,0.003418999840505421,0.0006020001601427794,0.0002519999397918582,0.0040210000006482005,166,166,30,142.0,142.0
Quick,QuickGbE,none,InsertDelete,swap_cd,2,Failed,570,0,0,0,0,0.006662999629043043,0.0007750003132969141,0.0003120000474154949,0.007437999942339957,238,238,30,215.0,215.0
Quick,QuickGbE,none,InsertDelete,swap_cd,3,Failed,19,0,0,0,0,7.699988782405853e-05,0.00020800007041543722,0.0002080000704154372,0.00028499995823949575,62,62,30,41.0,41.0
Quick,QuickGbE,none,InsertDelete,swap_cd,4,Failed,18,0,0,0,0,7.099995855242014e-05,0.0003120000474154949,0.000202000024728477,0.00038300000596791506,46,46,30,25.0,25.0
Quick,QuickGbE,none,InsertDelete,swap_cd,5,Failed,336,0,0,0,0,0.004070000257343054,0.0007259997073560953,0.0002050000475719571,0.004795999964699149,70,70,30,49.0,49.0
Quick,QuickGbE,none,InsertDelete,swap_cd,6,Failed,250,0,0,0,0,0.0028270004549995065,0.0005979995476081967,0.0002530000638216734,0.003425000002607703,278,278,30,254.0,254.0
Quick,QuickGbE,none,InsertDelete,swap_cd,7,Failed,28,0,0,0,0,0.00011599983554333448,0.0002380001824349165,0.00023900007363408804,0.000354000017978251,198,198,30,176.0,176.0
Quick,QuickGbE,none,InsertDelete,swap_cd,8,Failed,31,0,0,0,0,0.00014500005636364222,0.00042699999175965786,0.0002300000051036477,0.0005720000481233001,206,206,30,184.0,184.0
Quick,QuickGbE,none,InsertDelete,swap_cd,9,Failed,353,0,0,0,0,0.004171999520622194,0.0005480004474520683,0.00023300002794712785,0.004719999968074262,94,94,30,73.0,73.0
Quick,Quick,none,InsertInsert,swap_cd,0,Failed,19,65,0,0,0,7.69997714087367e-05,0.0002450002357363701,0.00021899992134422064,0.0003220000071451068,23,23,23,8.0,8.0
Quick,Quick,none,InsertInsert,swap_cd,1,Failed,1594,4193,0,0,0,0.0037509994581341743,0.004011000506579876,0.0001990000018849969,0.00776199996471405,23,23,23,8.0,8.0
Quick,Quick,none,InsertInsert,swap_cd,2,Failed,256,717,0,0,0,0.0006010002689436078,0.0010329997166991234,0.0006910000229254365,0.0016339999856427312,23,23,23,8.0,8.0
Quick,Quick,none,InsertInsert,swap_cd,3,Failed,262,701,0,0,0,0.0009499996667727828,0.0010270003695040941,0.0002139999996870756,0.001977000036276877,23,23,23,14.0,14.0
Quick,Quick,none,InsertInsert,swap_cd,4,Failed,313,828,0,0,0,0.0006989998510107398,0.0014330002013593912,0.0004059999482706189,0.002132000052370131,23,23,23,8.0,8.0
Quick,Quick,none,InsertInsert,swap_cd,5,Failed,638,1653,0,0,0,0.001739999745041132,0.0017950002802535892,0.0002109999768435955,0.003535000025294721,23,23,23,14.0,14.0
Quick,Quick,none,InsertInsert,swap_cd,6,Failed,1189,3173,0,0,0,0.0036450012121349577,0.0029519987292587753,0.0002660000463947654,0.006596999941393733,23,23,23,8.0,8.0
Quick,Quick,none,InsertInsert,swap_cd,7,Failed,84,274,0,0,0,0.0002460000105202198,0.00039499998092651367,0.0002470000181347132,0.0006409999914467335,23,23,23,8.0,8.0
Quick,Quick,none,InsertInsert,swap_cd,8,Failed,773,2032,0,0,0,0.0018439998384565115,0.002161000156775117,0.00023800006601959467,0.004004999995231628,23,23,23,8.0,8.0
Quick,Quick,none,InsertInsert,swap_cd,9,Failed,1471,3687,0,0,0,0.003629999468103051,0.0036980005679652095,0.0001860000193119049,0.007328000036068261,23,23,23,8.0,8.0
Quick,QuickGbE,none,InsertInsert,swap_cd,0,Failed,5,0,0,0,0,2.999987918883562e-05,0.0001900000497698784,0.0001900000497698784,0.000219999928958714,23,23,23,14.0,14.0
Quick,QuickGbE,none,InsertInsert,swap_cd,1,Failed,14,0,0,0,0,5.200004670768976e-05,0.0002079999540001154,0.00019399996381253004,0.00026000000070780516,31,31,23,15.0,15.0
Quick,QuickGbE,none,InsertInsert,swap_cd,2,Failed,42,0,0,0,0,0.00022499996703118089,0.00024099997244775293,0.0002490000333636999,0.0004659999394789338,151,151,23,135.0,135.0
Quick,QuickGbE,none,InsertInsert,swap_cd,3,Failed,50,0,0,0,0,0.0003369998885318637,0.0002620001323521137,0.0002400000812485814,0.0005990000208839774,143,143,23,127.0,127.0
Quick,QuickGbE,none,InsertInsert,swap_cd,4,Failed,14,0,0,0,0,5.300017073750496e-05,0.0002169999061152339,0.00020899996161460876,0.00027000007685273886,71,71,23,55.0,55.0
Quick,QuickGbE,none,InsertInsert,swap_cd,5,Failed,16,0,0,0,0,7.700012065470219e-05,0.00020499981474131346,0.00021199998445808887,0.00028199993539601564,79,79,23,63.0,63.0
Quick,QuickGbE,none,InsertInsert,swap_cd,6,Failed,19,0,0,0,0,7.999991066753864e-05,0.00022400007583200932,0.00021100009325891733,0.00030399998649954796,31,31,23,16.0,16.0
Quick,QuickGbE,none,InsertInsert,swap_cd,7,Failed,5,0,0,0,0,2.899998798966408e-05,0.00018800003454089165,0.0002099999692291021,0.00021700002253055573,31,31,23,14.0,14.0
Quick,QuickGbE,none,InsertInsert,swap_cd,8,Failed,19,0,0,0,0,8.099991828203201e-05,0.00022200006060302258,0.0002180000301450491,0.0003029999788850546,103,103,23,86.0,86.0
Quick,QuickGbE,none,InsertInsert,swap_cd,9,Failed,6,0,0,0,0,3.700004890561104e-05,0.00021399999968707561,0.0002079999540001154,0.00025100004859268665,31,31,23,15.0,15.0
Quick,QuickCBC,none,DeleteDelete,delete_4,0,Failed,736808,0,0,0,0,0.7481639955658466,0.4356180044123903,0.0005730000557377934,1.1837819999782369,125,125,29,104.0,104.0
Quick,QuickCBC,none,DeleteDelete,delete_4,1,Failed,26905,0,0,0,0,0.027262001996859908,0.016315998043864965,0.0005250000394880772,0.043578000040724874,77,77,29,57.0,57.0
Quick,QuickCBC,none,DeleteDelete,delete_4,2,Failed,160008,0,0,0,0,0.1593110040994361,0.09235699591226876,0.0005390000296756625,0.25166800001170486,93,93,29,72.0,72.0
Quick,QuickCBC,none,DeleteDelete,delete_4,3,Failed,55013,0,0,0,0,0.05524300271645188,0.032076997216790915,0.0002960000419989228,0.0873199999332428,93,93,29,72.0,72.0
Quick,QuickCBC,none,DeleteDelete,delete_4,4,Failed,500011,0,0,0,0,0.4900130045134574,0.29189699550624937,0.0004770000232383609,0.7819100000197068,77,77,29,57.0,57.0
Quick,QuickCBC,none,DeleteDelete,delete_4,5,Failed,1391017,0,0,0,0,1.405928008956835,0.86764699104242,0.0005420000525191426,2.273574999999255,61,61,29,42.0,42.0
Quick,QuickCBC,none,DeleteDelete,delete_4,6,Failed,466402,0,0,0,0,0.46043299441225827,0.2705200056079775,0.0005649999948218465,0.7309530000202358,93,93,29,72.0,72.0
Quick,QuickCBC,none,DeleteDelete,delete_4,7,Failed,239426,0,0,0,0,0.2397129952441901,0.14204400486778468,0.0005139999557286501,0.3817570001119748,77,77,29,57.0,57.0
Quick,QuickCBC,none,DeleteDelete,delete_4,8,Failed,699820,0,0,0,0,0.694558976450935,0.4106130235595631,0.0005569999339058995,1.105172000010498,77,77,29,57.0,57.0
Quick,QuickCBC,none,DeleteDelete,delete_4,9,Failed,13440,0,0,0,0,0.013832999742589893,0.008427000255323945,0.000291000003926456,0.022259999997913837,61,61,29,42.0,42.0
Quick,QuickCBC,none,DeleteModel,delete_4,0,Failed,0,0,0,0,0,2.6000081561505795e-05,0.00020499993115663528,0.00023699994198977947,0.00023100001271814108,28,28,12,19.0,19.0
Quick,QuickCBC,none,DeleteModel,delete_4,1,Failed,0,0,0,0,0,1.7000013031065464e-05,0.00020300003234297037,0.0002460000105202198,0.00022000004537403584,44,44,12,35.0,35.0
Quick,QuickCBC,none,DeleteModel,delete_4,2,Failed,0,0,0,0,0,1.9000028260052204e-05,0.00022499996703118083,0.0002589999930933118,0.00024399999529123304,108,108,12,99.0,99.0
Quick,QuickCBC,none,DeleteModel,delete_4,3,Failed,0,0,0,0,0,1.7000013031065464e-05,0.00018799991812556982,0.00022400007583200932,0.00020499993115663528,60,60,12,51.0,51.0
Quick,QuickCBC,none,DeleteModel,delete_4,4,Failed,0,0,0,0,0,1.8000020645558834e-05,0.00024800002574920654,0.00024500000290572643,0.0002660000463947654,44,44,12,35.0,35.0
Quick,QuickCBC,none,DeleteModel,delete_4,5,Failed,2,0,0,0,0,1.700012944638729e-05,0.0002009999006986618,0.00023399991914629936,0.0002180000301450491,44,44,12,35.0,35.0
Quick,QuickCBC,none,DeleteModel,delete_4,6,Failed,0,0,0,0,0,1.3999990187585354e-05,0.000202000024728477,0.00020100001711398363,0.00021600001491606236,12,12,12,3.0,3.0
Quick,QuickCBC,none,DeleteModel,delete_4,7,Failed,0,0,0,0,0,1.4999997802078724e-05,0.00021600001491606236,0.000219999928958714,0.00023100001271814108,28,28,12,19.0,19.0
Quick,QuickCBC,none,DeleteModel,delete_4,8,Failed,0,0,0,0,0,1.8000020645558834e-05,0.00022499996703118086,0.0002899999963119626,0.0002429999876767397,28,28,12,19.0,19.0
Quick,QuickCBC,none,DeleteModel,delete_4,9,Failed,2,0,0,0,0,1.700012944638729e-05,0.00018999993335455656,0.00019799999427050352,0.00020700006280094385,44,44,12,35.0,35.0
Quick,QuickCBC,none,DeletePost,delete_4,0,Failed,217,0,0,0,0,0.000236999592743814,0.000337000354193151,0.0002289999974891543,0.000573999946936965,77,77,13,68.0,68.0
Quick,QuickCBC,none,DeletePost,delete_4,1,Failed,1124,0,0,0,0,0.00149899919051677,0.0008520007831975816,0.00020700006280094385,0.0023509999737143517,13,13,13,4.0,4.0
Quick,QuickCBC,none,DeletePost,delete_4,2,Failed,38,0,0,0,0,5.2999937906861305e-05,0.00021700013894587755,0.00022799998987466097,0.00027000007685273886,77,77,13,68.0,68.0
Quick,QuickCBC,none,DeletePost,delete_4,3,Failed,992,0,0,0,0,0.0013989999424666166,0.0010660000843927264,0.00028300005942583084,0.002465000026859343,61,61,13,52.0,52.0
Quick,QuickCBC,none,DeletePost,delete_4,4,Failed,95,0,0,0,0,0.00010300008580088615,0.0002609998919069767,0.00024199998006224632,0.00036399997770786285,29,29,13,20.0,20.0
Quick,QuickCBC,none,DeletePost,delete_4,5,Failed,329,0,0,0,0,0.00034199957735836506,0.0004040003987029195,0.0002139999996870756,0.0007459999760612845,29,29,13,20.0,20.0
Quick,QuickCBC,none,DeletePost,delete_4,6,Failed,85,0,0,0,0,0.00013200019020587206,0.0002959998091682791,0.0005050000036135316,0.0004279999993741512,29,29,13,20.0,20.0
Quick,QuickCBC,none,DeletePost,delete_4,7,Failed,2457,0,0,0,0,0.0024829995818436146,0.0021710004657506943,0.0002620000159367919,0.004654000047594309,29,29,13,20.0,20.0
Quick,QuickCBC,none,DeletePost,delete_4,8,Failed,310,0,0,0,0,0.00031500018667429686,0.00037199980579316616,0.00022500008344650269,0.000686999992467463,29,29,13,20.0,20.0
Quick,QuickCBC,none,DeletePost,delete_4,9,Failed,321,0,0,0,0,0.0003309996100142598,0.00043300038669258356,0.00026299990713596344,0.0007639999967068434,109,109,13,99.0,99.0
Quick,QuickCBC,none,DeleteInsert,delete_4,0,Failed,0,0,0,0,0,1.9000028260052204e-05,0.00019699998665601015,0.00023100001271814108,0.00021600001491606236,94,94,6,91.0,91.0
Quick,QuickCBC,none,DeleteInsert,delete_4,1,Failed,0,0,0,0,0,1.7000013031065464e-05,0.00022699998226016757,0.0002400000812485814,0.00024399999529123304,30,30,6,27.0,27.0
Quick,QuickCBC,none,DeleteInsert,delete_4,2,Failed,0,0,0,0,0,1.2999982573091984e-05,0.00022600009106099606,0.00020599993877112863,0.00023900007363408804,6,6,6,3.0,3.0
Quick,QuickCBC,none,DeleteInsert,delete_4,3,Failed,0,0,0,0,0,1.8000020645558834e-05,0.00021099997684359548,0.0002269999822601676,0.0002289999974891543,30,30,6,27.0,27.0
Quick,QuickCBC,none,DeleteInsert,delete_4,4,Failed,0,0,0,0,0,2.0000035874545578e-05,0.00026899995282292366,0.0002289999974891543,0.00028899998869746923,78,78,6,75.0,75.0
Quick,QuickCBC,none,DeleteInsert,delete_4,5,Failed,0,0,0,0,0,1.4999997802078724e-05,0.0002289999974891543,0.0002400000812485814,0.00024399999529123304,6,6,6,3.0,3.0
Quick,QuickCBC,none,DeleteInsert,delete_4,6,Failed,0,0,0,0,0,2.1000043489038944e-05,0.0002739999908953905,0.00028899998869746923,0.00029500003438442945,46,46,6,43.0,43.0
Quick,QuickCBC,none,DeleteInsert,delete_4,7,Failed,0,0,0,0,0,1.7999904230237007e-05,0.00024300010409206152,0.00021700002253055573,0.0002610000083222985,30,30,6,27.0,27.0
Quick,QuickCBC,none,DeleteInsert,delete_4,8,Failed,0,0,0,0,0,1.7000013031065464e-05,0.00019299995619803664,0.0002210000529885292,0.0002099999692291021,30,30,6,27.0,27.0
Quick,QuickCBC,none,DeleteInsert,delete_4,9,Failed,0,0,0,0,0,1.100008375942707e-05,0.00022599997464567423,0.00022499996703118089,0.0002370000584051013,6,6,6,3.0,3.0
Quick,QuickCBC,none,InsertDelete,delete_4,0,Failed,0,0,0,0,0,1.6000005416572094e-05,0.0001979999942705035,0.00022000004537403584,0.0002139999996870756,14,14,6,11.0,11.0
Quick,QuickCBC,none,InsertDelete,delete_4,1,Failed,0,0,0,0,0,5.8999983593821526e-05,0.0002840000670403242,0.0003939999733120203,0.00034300005063414574,30,30,6,27.0,27.0
Quick,QuickCBC,none,InsertDelete,delete_4,2,Failed,0,0,0,0,0,1.1999974958598614e-05,0.00018800003454089162,0.00020399992354214191,0.00020000000949949023,6,6,6,3.0,3.0
Quick,QuickCBC,none,InsertDelete,delete_4,3,Failed,0,0,0,0,0,1.6000005416572094e-05,0.00021900003775954247,0.00024099997244775295,0.00023500004317611456,14,14,6,11.0,11.0
Quick,QuickCBC,none,InsertDelete,delete_4,4,Failed,0,0,0,0,0,1.9999919459223747e-05,0.00021600001491606236,0.00023600005079060793,0.0002359999343752861,94,94,6,91.0,91.0
Quick,QuickCBC,none,InsertDelete,delete_4,5,Failed,0,0,0,0,0,1.1999974958598614e-05,0.0001860000193119049,0.0001990000018849969,0.00019799999427050352,6,6,6,3.0,3.0
Quick,QuickCBC,none,InsertDelete,delete_4,6,Failed,0,0,0,0,0,2.200005110353231e-05,0.00019199994858354327,0.0002340000355616212,0.0002139999996870756,110,110,6,107.0,107.0
Quick,QuickCBC,none,InsertDelete,delete_4,7,Failed,0,0,0,0,0,1.1999974958598614e-05,0.00021299999207258227,0.00021500000730156896,0.00022499996703118089,6,6,6,3.0,3.0
Quick,QuickCBC,none,InsertDelete,delete_4,8,Failed,0,0,0,0,0,1.1999974958598614e-05,0.00022600009106099606,0.00027600000612437725,0.00023800006601959467,6,6,6,3.0,3.0
Quick,QuickCBC,none,InsertDelete,delete_4,9,Failed,0,0,0,0,0,1.8000020645558834e-05,0.00023500004317611456,0.00025299994740635157,0.0002530000638216734,30,30,6,26.0,26.0
Quick,QuickCBC,none,InsertPost,insert_1,0,Failed,228,0,0,0,0,0.0005659996531903744,0.00125000043772161,0.0008469999302178621,0.0018160000909119844,110,110,14,101.0,101.0
Quick,QuickCBC,none,InsertPost,insert_1,1,Failed,234,0,0,0,0,0.0003630000865086913,0.0004719998687505722,0.0003060000017285347,0.0008349999552592635,110,110,14,101.0,101.0
Quick,QuickCBC,none,InsertPost,insert_1,2,Failed,78,0,0,0,0,0.00012599991168826818,0.00028600008226931095,0.00028200005181133747,0.00041199999395757914,126,126,14,117.0,117.0
Quick,QuickCBC,none,InsertPost,insert_1,3,Failed,198,0,0,0,0,0.00022999965585768223,0.0004220003029331565,0.00022400007583200932,0.0006519999587908387,14,14,14,5.0,5.0
Quick,QuickCBC,none,InsertPost,insert_1,4,Failed,1084,0,0,0,0,0.0011980000417679548,0.0013150000013411045,0.0001949999714270234,0.0025130000431090593,30,30,14,21.0,21.0
Quick,QuickCBC,none,InsertPost,insert_1,5,Failed,66,0,0,0,0,6.500002928078175e-05,0.0002340000355616212,0.0002500000409781933,0.00029900006484240294,78,78,14,69.0,69.0
Quick,QuickCBC,none,InsertPost,insert_1,6,Failed,390,0,0,0,0,0.0004059998318552971,0.0004080001963302493,0.00024099997244775295,0.0008140000281855464,126,126,14,117.0,117.0
Quick,QuickCBC,none,InsertPost,insert_1,7,Failed,101,0,0,0,0,0.00011200027074664833,0.00025499972980469465,0.0002269999822601676,0.00036700000055134296,94,94,14,85.0,85.0
Quick,QuickCBC,none,InsertPost,insert_1,8,Failed,2635,0,0,0,0,0.002832998870871961,0.002154001034796238,0.0002190000377595425,0.004986999905668199,30,30,14,21.0,21.0
Quick,QuickCBC,none,InsertPost,insert_1,9,Failed,477,0,0,0,0,0.000454000080935657,0.0007099999347701669,0.00021500000730156896,0.001164000015705824,30,30,14,21.0,21.0
Quick,QuickCBC,none,InsertModel,insert_1,0,Failed,0,0,0,0,0,2.7999980375170708e-05,0.00018999993335455656,0.00020300003234297037,0.00021799991372972727,29,29,13,20.0,20.0
Quick,QuickCBC,none,InsertModel,insert_1,1,Failed,0,0,0,0,0,2.7999980375170708e-05,0.00019799999427050352,0.0002090000780299306,0.00022599997464567423,29,29,13,20.0,20.0
Quick,QuickCBC,none,InsertModel,insert_1,2,Failed,0,0,0,0,0,1.9000028260052204e-05,0.00017899996601045132,0.00022199994418770075,0.00019799999427050352,45,45,13,36.0,36.0
Quick,QuickCBC,none,InsertModel,insert_1,3,Failed,0,0,0,0,0,1.6000005416572094e-05,0.00018500001169741154,0.00020100001711398363,0.00020100001711398363,29,29,13,20.0,20.0
Quick,QuickCBC,none,InsertModel,insert_1,4,Failed,1,0,0,0,0,2.1999934688210487e-05,0.00020800007041543722,0.0002210000529885292,0.0002300000051036477,93,93,13,84.0,84.0
Quick,QuickCBC,none,InsertModel,insert_1,5,Failed,0,0,0,0,0,1.9000028260052204e-05,0.00019799999427050352,0.00022599997464567423,0.00021700002253055573,109,109,13,100.0,100.0
Quick,QuickCBC,none,InsertModel,insert_1,6,Failed,0,0,0,0,0,1.7000013031065464e-05,0.00019699998665601012,0.00020499993115663528,0.0002139999996870756,61,61,13,52.0,52.0
Quick,QuickCBC,none,InsertModel,insert_1,7,Failed,3,0,0,0,0,1.900014467537403e-05,0.00019599986262619493,0.00018799991812556985,0.00021500000730156896,29,29,13,20.0,20.0
Quick,QuickCBC,none,InsertModel,insert_1,8,Failed,0,0,0,0,0,1.9000028260052204e-05,0.00020100001711398363,0.0002190000377595425,0.00022000004537403584,77,77,13,68.0,68.0
Quick,QuickCBC,none,InsertModel,insert_1,9,Failed,0,0,0,0,0,1.7000013031065464e-05,0.00018900004215538502,0.00019699998665601015,0.00020600005518645048,29,29,13,20.0,20.0
Quick,QuickCBC,none,DeleteInsert,insert_1,0,Failed,468,0,0,0,0,0.0007390000391751528,0.00044600002001971006,0.00022299995180219412,0.0011850000591948628,30,30,14,21.0,21.0
Quick,QuickCBC,none,DeleteInsert,insert_1,1,Failed,1667,0,0,0,0,0.002216000226326287,0.0018019997514784336,0.00029799994081258774,0.00401799997780472,30,30,14,21.0,21.0
Quick,QuickCBC,none,DeleteInsert,insert_1,2,Failed,3663,0,0,0,0,0.00412900117225945,0.0027369988383725286,0.0002109999768435955,0.0068660000106319785,30,30,14,21.0,21.0
Quick,QuickCBC,none,DeleteInsert,insert_1,3,Failed,2753,0,0,0,0,0.003537001204676926,0.0020209987415000796,0.00019100005738437176,0.005557999946177006,30,30,14,21.0,21.0
Quick,QuickCBC,none,DeleteInsert,insert_1,4,Failed,2974,0,0,0,0,0.003139001433737576,0.0027779985684901476,0.000278000021353364,0.005917000002227724,94,94,14,85.0,85.0
Quick,QuickCBC,none,DeleteInsert,insert_1,5,Failed,8966,0,0,0,0,0.010379999526776372,0.005626000463962557,0.0002559999702498317,0.01600599999073893,30,30,14,21.0,21.0
Quick,QuickCBC,none,DeleteInsert,insert_1,6,Failed,717,0,0,0,0,0.0009640000062063336,0.000699999975040555,0.00025399995502084494,0.0016639999812468886,30,30,14,21.0,21.0
Quick,QuickCBC,none,DeleteInsert,insert_1,7,Failed,3437,0,0,0,0,0.004275000537745655,0.0025479994947090745,0.0002549999626353383,0.006823000032454729,14,14,14,5.0,5.0
Quick,QuickCBC,none,DeleteInsert,insert_1,8,Failed,5044,0,0,0,0,0.005904001765884459,0.003726998227648437,0.00026700005400925875,0.009630999993532896,30,30,14,20.0,20.0
Quick,QuickCBC,none,DeleteInsert,insert_1,9,Failed,933,0,0,0,0,0.001066999975591898,0.0012839999981224537,0.00022099993657320735,0.0023509999737143517,78,78,14,69.0,69.0
Quick,QuickCBC,none,InsertInsert,insert_1,0,Failed,0,0,0,0,0,1.6000005416572094e-05,0.00020000000949949026,0.00022799998987466097,0.00021600001491606236,31,31,7,28.0,28.0
Quick,QuickCBC,none,InsertInsert,insert_1,1,Failed,0,0,0,0,0,1.4999997802078724e-05,0.00018700002692639828,0.0002289999974891543,0.000202000024728477,31,31,7,28.0,28.0
Quick,QuickCBC,none,InsertInsert,insert_1,2,Failed,0,0,0,0,0,1.8000020645558834e-05,0.00020300003234297037,0.00023300002794712785,0.0002210000529885292,111,111,7,108.0,108.0
Quick,QuickCBC,none,InsertInsert,insert_1,3,Failed,0,0,0,0,0,1.0999967344105244e-05,0.00020600005518645048,0.0002239999594166875,0.00021700002253055573,7,7,7,4.0,4.0
Quick,QuickCBC,none,InsertInsert,insert_1,4,Failed,0,0,0,0,0,1.100008375942707e-05,0.00020699994638562202,0.0002269999822601676,0.0002180000301450491,7,7,7,4.0,4.0
Quick,QuickCBC,none,InsertInsert,insert_1,5,Failed,0,0,0,0,0,9.999959729611874e-06,0.00019000004976987836,0.00022200006060302255,0.00020000000949949023,7,7,7,4.0,4.0
Quick,QuickCBC,none,InsertInsert,insert_1,6,Failed,0,0,0,0,0,9.999959729611874e-06,0.000215000007301569,0.00021199998445808887,0.00022499996703118089,7,7,7,4.0,4.0
Quick,QuickCBC,none,InsertInsert,insert_1,7,Failed,0,0,0,0,0,9.00006853044033e-06,0.0002300000051036477,0.0002239999594166875,0.00023900007363408804,7,7,7,4.0,4.0
Quick,QuickCBC,none,InsertInsert,insert_1,8,Failed,0,0,0,0,0,1.7000013031065464e-05,0.0002060000551864505,0.0002359999343752861,0.00022300006821751597,31,31,7,28.0,28.0
Quick,QuickCBC,none,InsertInsert,insert_1,9,Failed,0,0,0,0,0,2.0000035874545578e-05,0.00022299995180219412,0.0002359999343752861,0.0002429999876767397,79,79,7,76.0,76.0
Quick,QuickCBC,none,InsertPost,insert_2,0,Failed,2884,0,0,0,0,0.0059909975389018655,0.006964002386666834,0.0006310000317171216,0.0129549999255687,78,78,14,69.0,69.0
Quick,QuickCBC,none,InsertPost,insert_2,1,Failed,705,0,0,0,0,0.0012299999361857772,0.0008560001151636243,0.00035099999513477087,0.0020860000513494015,14,14,14,5.0,5.0
Quick,QuickCBC,none,InsertPost,insert_2,2,Failed,904,0,0,0,0,0.0013579996302723885,0.0010140003869310021,0.00027199997566640377,0.0023720000172033906,30,30,14,21.0,21.0
Quick,QuickCBC,none,InsertPost,insert_2,3,Failed,955,0,0,0,0,0.0010139995720237494,0.001344000454992056,0.00024099997244775295,0.0023580000270158052,62,62,14,53.0,53.0
Quick,QuickCBC,none,InsertPost,insert_2,4,Failed,1199,0,0,0,0,0.001863999292254448,0.0010890007251873612,0.000291000003926456,0.002953000017441809,94,94,14,85.0,85.0
Quick,QuickCBC,none,InsertPost,insert_2,5,Failed,3020,0,0,0,0,0.003514999058097601,0.002159000956453383,0.00024500000290572643,0.005674000014550984,30,30,14,21.0,21.0
Quick,QuickCBC,none,InsertPost,insert_2,6,Failed,1956,0,0,0,0,0.0020649987272918224,0.001657001324929297,0.0002429999876767397,0.0037220000522211194,30,30,14,21.0,21.0
Quick,QuickCBC,none,InsertPost,insert_2,7,Failed,2950,0,0,0,0,0.0033279984490945935,0.002560001565143466,0.00031599996145814657,0.0058880000142380595,30,30,14,21.0,21.0
Quick,QuickCBC,none,InsertPost,insert_2,8,Failed,147,0,0,0,0,0.00016399973537772894,0.0003150003030896187,0.00022499996703118089,0.0004790000384673476,14,14,14,5.0,5.0
Quick,QuickCBC,none,InsertPost,insert_2,9,Failed,1341,0,0,0,0,0.001757000689394772,0.0011469993041828275,0.0002050000475719571,0.0029039999935775995,94,94,14,85.0,85.0
Quick,QuickCBC,none,InsertModel,insert_2,0,Failed,6,0,0,0,0,5.9999991208314896e-05,0.00026899995282292366,0.0003380000125616789,0.00032899994403123856,93,93,13,84.0,84.0
Quick,QuickCBC,none,InsertModel,insert_2,1,Failed,3,0,0,0,0,4.000007174909115e-05,0.00019599986262619495,0.00020000000949949023,0.0002359999343752861,45,45,13,36.0,36.0
Quick,QuickCBC,none,InsertModel,insert_2,2,Failed,0,0,0,0,0,1.8000020645558834e-05,0.00020899996161460876,0.0002050000475719571,0.0002269999822601676,29,29,13,20.0,20.0
