framework,strategy,mode,property,mutation,trial,status,tests,discards,shrinking_passed,shrinking_failed,shrinking_discarded,exec_time_pre,gen_time,time_shrinking,time_pre_failure,pre_size,cex_size,gt_size,pre_ted_to_gt,ted_to_gt
Quick,Quick,default,MultiPreserve,subst_typ_tabs_no_shift,9,Failed,24734,50114226,0,0,0,28.67186699481681,25.932632005307823,0.0005860000383108854,54.60449900012463,53,53,21,45.0,45.0
Quick,Correct,default,SinglePreserve,tshift_tvar_all,0,Failed,34,0,16,6,19,0.001066999975591898,0.0006030001677572729,0.0008859999943524599,0.001670000143349171,93,24,19,105.0,10.0
Quick,Correct,default,SinglePreserve,tshift_tvar_all,1,Failed,587,7,12,2,7,0.012294002110138535,0.001344997901469469,0.00038199988193809986,0.013639000011608005,47,21,19,41.0,11.0
Quick,Correct,default,SinglePreserve,tshift_tvar_all,2,Failed,601,4,25,9,96,0.010127000277861953,0.0008589997887611389,0.0005129999481141567,0.010986000066623092,117,26,19,137.0,13.0
Quick,Correct,default,SinglePreserve,tshift_tvar_all,3,Failed,186,1,17,4,31,0.0029359993059188128,0.0006310006137937307,0.00029300013557076454,0.0035669999197125435,106,50,19,124.0,46.0
Quick,Correct,default,SinglePreserve,tshift_tvar_all,4,Failed,144,0,9,3,5,0.002116000046953559,0.0003179998602718115,0.0006220000796020031,0.0024339999072253704,94,21,19,104.0,11.0
Quick,Correct,default,SinglePreserve,tshift_tvar_all,5,Failed,403,7,13,4,19,0.005260000471025705,0.0004769996739923954,0.00043100002221763134,0.005737000145018101,59,24,19,58.0,10.0
Quick,Correct,default,SinglePreserve,tshift_tvar_all,6,Failed,743,5,38,12,158,0.01000300026498735,0.0008929998148232698,0.0006309999153017998,0.01089600007981062,163,32,19,201.0,21.0
Quick,Correct,default,SinglePreserve,tshift_tvar_all,7,Failed,608,7,34,7,69,0.007813001051545143,0.0006399988196790218,0.0004640000406652689,0.008452999871224165,93,40,19,104.0,33.0
Quick,Correct,default,SinglePreserve,tshift_tvar_all,8,Failed,104,0,29,13,51,0.0017000003717839718,0.0003029995132237673,0.0004730001091957092,0.002002999885007739,258,27,19,334.0,14.0
Quick,Correct,default,SinglePreserve,tshift_tvar_all,9,Failed,367,4,17,7,26,0.005638000322505832,0.0004869997501373291,0.00033599999733269215,0.006125000072643161,171,27,19,211.0,14.0
Quick,Correct,default,MultiPreserve,tshift_tvar_all,0,Failed,14,0,21,8,21,0.00026400014758110046,0.00022799987345933914,0.00037400005385279655,0.0004920000210404396,221,24,19,280.0,15.0
Quick,Correct,default,MultiPreserve,tshift_tvar_all,1,Failed,730,7,12,3,10,0.009490000316873193,0.000716999638825655,0.0003029999788850546,0.010206999955698848,41,21,19,33.0,5.0
Quick,Correct,default,MultiPreserve,tshift_tvar_all,2,Failed,1308,6,23,5,19,0.016586001496762037,0.0011489985045045614,0.00038100010715425014,0.0177350000012666,99,24,19,112.0,15.0
Quick,Correct,default,MultiPreserve,tshift_tvar_all,3,Failed,5,0,79,17,136,9.600003249943256e-05,0.00022700009867548943,0.0008139999117702246,0.000323000131174922,286,41,19,371.0,36.0
Quick,Correct,default,MultiPreserve,tshift_tvar_all,4,Failed,194,2,13,6,14,0.002889998722821474,0.0003840012941509485,0.00034200004301965237,0.0032740000169724226,127,21,19,150.0,5.0
Quick,Correct,default,MultiPreserve,tshift_tvar_all,5,Failed,1003,12,20,8,32,0.012664999347180128,0.0011730005498975515,0.0004000000189989805,0.01383799989707768,149,24,19,182.0,10.0
Quick,Correct,default,MultiPreserve,tshift_tvar_all,6,Failed,81,0,21,9,34,0.001225999789312482,0.00027700024656951406,0.0003659999929368496,0.0015030000358819962,209,24,19,263.0,10.0
Quick,Correct,default,MultiPreserve,tshift_tvar_all,7,Failed,323,8,46,13,57,0.004748999606817961,0.0004610004834830761,0.000565999886021018,0.005210000090301037,383,30,19,505.0,21.0
Quick,Correct,default,MultiPreserve,tshift_tvar_all,8,Failed,16,0,59,17,177,0.00022500008344650269,0.0002159997820854187,0.0007380000315606594,0.0004409998655319214,211,40,19,267.0,31.0
Quick,Correct,default,MultiPreserve,tshift_tvar_all,9,Failed,437,0,19,7,19,0.005774000659584999,0.0005769995041191578,0.00029499991796910763,0.006351000163704157,93,21,19,103.0,5.0
Quick,Correct,default,SinglePreserve,tshift_tvar_no_incr,0,Failed,88,2,1,0,15,0.0033399993553757668,0.0012380005791783333,0.0009500000160187484,0.0045779999345541,50,50,16,53.0,53.0
Quick,Correct,default,SinglePreserve,tshift_tvar_no_incr,1,Failed,53,0,1,2,10,0.0009339998941868544,0.0005780002102255821,0.0003199998755007982,0.0015120001044124365,91,30,16,107.0,26.0
Quick,Correct,default,SinglePreserve,tshift_tvar_no_incr,2,Failed,518,6,1,4,15,0.007839999860152602,0.0014060002285987139,0.00032199989072978497,0.009246000088751316,125,40,16,156.0,39.0
Quick,Correct,default,SinglePreserve,tshift_tvar_no_incr,3,Failed,18,0,1,2,10,0.00020199990831315515,0.0002480002585798502,0.00027600000612437725,0.00045000016689300537,75,30,16,86.0,26.0
Quick,Correct,default,SinglePreserve,tshift_tvar_no_incr,4,Failed,425,5,3,2,31,0.006020999513566494,0.0007780005689710379,0.000278000021353364,0.006799000082537532,50,40,16,53.0,39.0
Quick,Correct,default,SinglePreserve,tshift_tvar_no_incr,5,Failed,333,1,1,0,15,0.00480300048366189,0.0004249995108693838,0.0002669999375939369,0.005227999994531274,50,50,16,53.0,53.0
Quick,Correct,default,SinglePreserve,tshift_tvar_no_incr,6,Failed,98,0,1,0,7,0.0014599997084587812,0.00026700040325522444,0.0002679999452084303,0.0017270001117140057,30,30,16,26.0,26.0
Quick,Correct,default,SinglePreserve,tshift_tvar_no_incr,7,Failed,356,1,39,17,96,0.008193000219762325,0.0009669996798038483,0.0006780000403523445,0.009159999899566174,184,55,16,239.0,59.0
Quick,Correct,default,SinglePreserve,tshift_tvar_no_incr,8,Failed,317,3,16,9,46,0.00495699979364872,0.0004560002125799656,0.0003510001115500927,0.005413000006228685,91,35,16,107.0,30.0
Quick,Correct,default,SinglePreserve,tshift_tvar_no_incr,9,Failed,22,0,1,0,15,0.0006329999305307865,0.0006900001317262652,0.0005469999741762877,0.0013230000622570517,50,50,16,53.0,53.0
Quick,Correct,default,MultiPreserve,tshift_tvar_no_incr,0,Failed,67,1,1,0,15,0.0009439997375011444,0.00029400037601590157,0.00036099995486438274,0.001238000113517046,50,50,16,53.0,53.0
Quick,Correct,default,MultiPreserve,tshift_tvar_no_incr,1,Failed,447,5,10,7,67,0.006702000508084893,0.0006259996443986893,0.000439999857917428,0.0073280001524835825,79,16,16,89.0,0.0
Quick,Correct,default,MultiPreserve,tshift_tvar_no_incr,2,Failed,48,0,10,6,28,0.0006949999369680882,0.0002569998614490032,0.0003640002105385065,0.0009519997984170914,138,43,16,172.0,41.0
Quick,Correct,default,MultiPreserve,tshift_tvar_no_incr,3,Failed,39,0,5,4,28,0.0011469998862594366,0.000323000131174922,0.0006200000643730164,0.0014700000174343586,65,35,16,74.0,32.0
Quick,Correct,default,MultiPreserve,tshift_tvar_no_incr,4,Failed,13,0,4,3,22,0.00017399992793798447,0.00027199997566640377,0.00031400006264448166,0.00044599990360438824,80,35,16,94.0,32.0
Quick,Correct,default,MultiPreserve,tshift_tvar_no_incr,5,Failed,165,2,3,2,16,0.002832000143826008,0.00035799993202090263,0.0003969999961555004,0.0031900000758469105,56,33,16,58.0,28.0
Quick,Correct,default,MultiPreserve,tshift_tvar_no_incr,6,Failed,299,3,6,6,26,0.007626001490280032,0.0011629986111074686,0.0009969999082386494,0.0087890001013875,99,38,16,119.0,34.0
Quick,Correct,default,MultiPreserve,tshift_tvar_no_incr,7,Failed,43,2,1,1,7,0.0006829996127635241,0.00023400038480758678,0.00022900011390447617,0.0009169999975711108,79,30,16,91.0,26.0
Quick,Correct,default,MultiPreserve,tshift_tvar_no_incr,8,Failed,158,3,2,0,14,0.0023839990608394146,0.0004010009579360485,0.0004090000875294209,0.002785000018775463,50,50,16,52.0,52.0
Quick,Correct,default,MultiPreserve,tshift_tvar_no_incr,9,Failed,80,2,30,22,116,0.0016530000139027834,0.001356000080704689,0.001328999875113368,0.0030090000946074724,259,26,16,341.0,15.0
Quick,Correct,default,SinglePreserve,tshift_all_no_incr,0,Failed,19,0,24,7,34,0.0008200004231184721,0.0010179996024817228,0.0009349999018013476,0.001838000025600195,81,21,19,89.0,5.0
Quick,Correct,default,SinglePreserve,tshift_all_no_incr,1,Failed,242,2,22,7,29,0.005474000005051494,0.0005260000471025705,0.0005269998218864202,0.006000000052154064,348,37,19,457.0,30.0
Quick,Correct,default,SinglePreserve,tshift_all_no_incr,2,Failed,1,0,27,9,59,8.399994112551212e-05,0.0002560000866651535,0.0004489999264478683,0.0003400000277906656,215,45,19,274.0,40.0
Quick,Correct,default,SinglePreserve,tshift_all_no_incr,3,Failed,128,2,18,7,29,0.0020910005550831556,0.00033299950882792473,0.000358999939635396,0.0024240000639110804,119,24,19,139.0,10.0
Quick,Correct,default,SinglePreserve,tshift_all_no_incr,4,Failed,58,0,21,8,31,0.0007669997867196798,0.00026800017803907394,0.000376999843865633,0.0010349999647587538,228,34,19,291.0,25.0
Quick,Correct,default,SinglePreserve,tshift_all_no_incr,5,Failed,4,0,50,15,98,0.00012199976481497288,0.00022900011390447617,0.0005630000960081816,0.00035099987871944904,272,49,19,351.0,45.0
Quick,Correct,default,SinglePreserve,tshift_all_no_incr,6,Failed,4,0,23,5,20,8.79999715834856e-05,0.00022600009106099606,0.00034699984826147556,0.00031400006264448166,143,24,19,172.0,15.0
Quick,Correct,default,SinglePreserve,tshift_all_no_incr,7,Failed,43,0,16,6,20,0.000491999788209796,0.0002480002585798502,0.00031800009310245514,0.0007400000467896461,86,34,19,95.0,26.0
Quick,Correct,default,SinglePreserve,tshift_all_no_incr,8,Failed,16,0,38,9,136,0.0002510002814233303,0.00024199974723160267,0.0005749999545514584,0.000493000028654933,200,62,19,252.0,62.0
Quick,Correct,default,SinglePreserve,tshift_all_no_incr,9,Failed,50,0,19,6,29,0.0008199999574571848,0.0002950001507997513,0.0003179998602718115,0.001115000108256936,195,37,19,244.0,29.0
Quick,Correct,default,MultiPreserve,tshift_all_no_incr,0,Failed,97,0,20,5,35,0.0014330004341900349,0.0002699994947761297,0.0003349999897181988,0.0017029999289661646,122,43,19,143.0,36.0
Quick,Correct,default,MultiPreserve,tshift_all_no_incr,1,Failed,25,0,20,6,28,0.00028899963945150375,0.0002660001628100872,0.0003400000277906656,0.000554999802261591,158,34,19,194.0,25.0
Quick,Correct,default,MultiPreserve,tshift_all_no_incr,2,Failed,36,2,17,6,22,0.0005429997108876705,0.00021800026297569275,0.0003090000245720148,0.0007609999738633633,198,34,19,250.0,26.0
Quick,Correct,default,MultiPreserve,tshift_all_no_incr,3,Failed,67,2,12,5,14,0.0009759999811649324,0.00027900002896785725,0.0005419999361038208,0.0012550000101327896,348,31,19,457.0,21.0
Quick,Correct,default,MultiPreserve,tshift_all_no_incr,4,Failed,2,0,18,6,25,7.899990305304527e-05,0.00022600009106099606,0.00034600007347762585,0.00030499999411404133,322,37,19,420.0,30.0
Quick,Correct,default,MultiPreserve,tshift_all_no_incr,5,Failed,143,1,8,4,10,0.0017999995034188032,0.00030800048261880875,0.0002870000898838043,0.002107999986037612,178,31,19,222.0,21.0
Quick,Correct,default,MultiPreserve,tshift_all_no_incr,6,Failed,64,1,15,7,22,0.0007799998857080936,0.0016670001205056901,0.00036399997770786285,0.002447000006213784,331,24,19,433.0,10.0
Quick,Correct,default,MultiPreserve,tshift_all_no_incr,7,Failed,22,1,42,12,90,0.00033799977973103523,0.00022700033150613308,0.0005709999240934849,0.0005650001112371683,211,51,19,268.0,48.0
Quick,Correct,default,MultiPreserve,tshift_all_no_incr,8,Failed,43,1,60,15,118,0.0005770002026110888,0.0002439997624605894,0.0009629998821765184,0.0008209999650716782,371,54,19,490.0,53.0
Quick,Correct,default,MultiPreserve,tshift_all_no_incr,9,Failed,12,0,30,5,49,0.00012700026854872704,0.00019899988546967506,0.00035399990156292915,0.0003260001540184021,202,55,19,254.0,52.0
Quick,Correct,default,SinglePreserve,shift_var_all,0,Failed,4,0,19,8,31,0.0002620001323521137,0.0006599996704608203,0.0007510001305490732,0.000921999802812934,234,31,22,297.0,23.0
Quick,Correct,default,SinglePreserve,shift_var_all,1,Failed,5,0,19,8,31,0.00013399985618889332,0.00024399999529123306,0.0004070000723004341,0.0003779998514801264,175,31,22,213.0,23.0
Quick,Correct,default,SinglePreserve,shift_var_all,2,Failed,0,0,30,11,51,8.699996396899223e-05,0.0002560000866651535,0.0004700000863522291,0.00034300005063414574,436,37,22,575.0,29.0
Quick,Correct,default,SinglePreserve,shift_var_all,3,Failed,57,0,14,6,25,0.000995999900624156,0.00030200020410120487,0.00041799992322921753,0.0012980001047253609,258,36,22,329.0,30.0
Quick,Correct,default,SinglePreserve,shift_var_all,4,Failed,67,0,48,13,121,0.0009120001923292876,0.0002889998722821473,0.0009549998212605716,0.001201000064611435,486,67,22,646.0,65.0
Quick,Correct,default,SinglePreserve,shift_var_all,5,Failed,67,0,11,3,22,0.0008759999182075262,0.0003140002954751253,0.0007269999478012323,0.0011900002136826515,308,52,22,399.0,47.0
Quick,Correct,default,SinglePreserve,shift_var_all,6,Failed,88,0,11,4,52,0.0013010003603994846,0.00028599961660802386,0.00038599991239607334,0.0015869999770075085,129,53,22,154.0,52.0
Quick,Correct,default,SinglePreserve,shift_var_all,7,Failed,349,0,20,8,33,0.00517900031991303,0.0006929996889084578,0.00036399997770786285,0.005872000008821487,208,34,22,261.0,26.0
Quick,Correct,default,SinglePreserve,shift_var_all,8,Failed,21,0,29,11,68,0.0003670002333819866,0.0002229998353868723,0.0004829999525099993,0.0005900000687688589,173,44,22,213.0,39.0
Quick,Correct,default,SinglePreserve,shift_var_all,9,Failed,117,0,14,6,39,0.0016049996484071016,0.00030600023455917835,0.0003750000614672899,0.00191099988296628,200,31,22,248.0,23.0
Quick,Correct,default,MultiPreserve,shift_var_all,0,Failed,109,0,11,4,18,0.0016109999269247055,0.0008250002283602953,0.0006619999185204506,0.002436000155285001,135,35,22,166.0,31.0
Quick,Correct,default,MultiPreserve,shift_var_all,1,Failed,15,0,27,10,53,0.00023799994960427284,0.000297000166028738,0.0005510000046342611,0.0005350001156330109,174,40,22,213.0,33.0
Quick,Correct,default,MultiPreserve,shift_var_all,2,Failed,73,0,14,7,33,0.001267999643459916,0.000273000216111541,0.00034300005063414574,0.001540999859571457,182,33,22,226.0,27.0
Quick,Correct,default,MultiPreserve,shift_var_all,3,Failed,67,0,22,9,41,0.0009300000965595244,0.00028499984182417404,0.0005810000002384186,0.0012149999383836985,282,31,22,363.0,23.0
Quick,Correct,default,MultiPreserve,shift_var_all,4,Failed,82,0,17,6,31,0.0013349999208003285,0.000284000067040324,0.0004660000558942557,0.0016189999878406525,272,42,22,348.0,34.0
Quick,Correct,default,MultiPreserve,shift_var_all,5,Failed,128,0,23,9,42,0.002353999996557832,0.0003500001039355989,0.000645000021904707,0.002704000100493431,222,34,22,279.0,26.0
Quick,Correct,default,MultiPreserve,shift_var_all,6,Failed,70,0,39,14,73,0.0008690003305673599,0.00024899980053305626,0.0007849999237805605,0.0011180001311004162,443,40,22,587.0,33.0
Quick,Correct,default,MultiPreserve,shift_var_all,7,Failed,40,0,39,9,122,0.0005340003408491611,0.0003039997536689043,0.0009800000116229055,0.0008380000945180655,187,62,22,230.0,61.0
Quick,Correct,default,MultiPreserve,shift_var_all,8,Failed,29,0,43,14,84,0.0005339998751878738,0.00027900002896785736,0.0004650000482797622,0.0008129999041557312,585,37,22,782.0,29.0
Quick,Correct,default,MultiPreserve,shift_var_all,9,Failed,2,0,43,13,94,9.400001727044582e-05,0.0002280001062899828,0.0005579998251050711,0.0003220001235604286,387,46,22,508.0,38.0
Quick,Correct,default,SinglePreserve,shift_var_no_incr,0,Failed,11048,0,31,6,51,0.14989000116474926,0.009479998843744397,0.000719000119715929,0.15937000000849366,171,39,22,208.0,32.0
Quick,Correct,default,SinglePreserve,shift_var_no_incr,1,Failed,5753,0,26,7,35,0.0704690006095916,0.004531999584287405,0.0007149998564273119,0.07500100019387901,121,24,22,139.0,6.0
Quick,Correct,default,SinglePreserve,shift_var_no_incr,2,Failed,243,0,48,9,75,0.003362000221386552,0.0003789998590946193,0.0004900000058114529,0.003741000080481171,269,39,22,346.0,32.0
Quick,Correct,default,SinglePreserve,shift_var_no_incr,3,Failed,8859,0,9,1,7,0.10865999991074204,0.0070870001800358295,0.0005600000731647015,0.11574700009077787,105,40,22,125.0,35.0
Quick,Correct,default,SinglePreserve,shift_var_no_incr,4,Failed,4008,0,30,6,50,0.04788400256074965,0.003159997519105673,0.0007139998488128185,0.05104400007985532,103,39,22,116.0,32.0
Quick,Correct,default,SinglePreserve,shift_var_no_incr,5,Failed,2249,0,28,5,62,0.026713998056948185,0.0020410020370036364,0.0004749998915940523,0.02875500009395182,300,42,22,390.0,33.0
Quick,Correct,default,SinglePreserve,shift_var_no_incr,6,Failed,41,0,21,3,35,0.0005320000927895308,0.00023099989630281925,0.00030000018887221813,0.00076299998909235,72,36,22,75.0,28.0
Quick,Correct,default,SinglePreserve,shift_var_no_incr,7,Failed,12376,0,35,7,62,0.14934600004926324,0.00928799994289875,0.0006009999196976423,0.158633999992162,144,44,22,172.0,39.0
Quick,Correct,default,SinglePreserve,shift_var_no_incr,8,Failed,1839,0,11,3,13,0.023372000083327293,0.001446999842301011,0.0004259999841451645,0.024818999925628304,80,40,22,88.0,35.0
Quick,Correct,default,SinglePreserve,shift_var_no_incr,9,Failed,5057,0,15,3,17,0.06272599752992392,0.003797002602368593,0.00039599998854100704,0.06652300013229251,93,43,22,107.0,39.0
Quick,Correct,default,MultiPreserve,shift_var_no_incr,0,Failed,4405,0,10,3,17,0.05257800151593983,0.0037219985388219357,0.0005419999361038208,0.05630000005476177,172,36,22,209.0,28.0
Quick,Correct,default,MultiPreserve,shift_var_no_incr,1,Failed,101,0,10,4,32,0.0014479996170848608,0.000305000226944685,0.0002999999560415745,0.0017529998440295458,206,39,22,256.0,31.0
Quick,Correct,default,MultiPreserve,shift_var_no_incr,2,Failed,12843,0,19,9,40,0.15491199842654169,0.009744001552462578,0.0006279998924583197,0.16465599997900426,167,40,22,210.0,37.0
Quick,Correct,default,MultiPreserve,shift_var_no_incr,3,Failed,5772,0,16,4,31,0.0695289964787662,0.004281003726646304,0.0005229997914284468,0.07381000020541251,108,36,22,121.0,28.0
Quick,Correct,default,MultiPreserve,shift_var_no_incr,4,Failed,6202,0,14,5,43,0.0737349996343255,0.0051130002830177546,0.000582000007852912,0.07884799991734326,124,39,22,142.0,31.0
Quick,Correct,default,MultiPreserve,shift_var_no_incr,5,Failed,2711,0,74,11,119,0.03198299743235111,0.002314002485945821,0.0007740000728517771,0.03429699991829693,268,54,22,344.0,46.0
Quick,Correct,default,MultiPreserve,shift_var_no_incr,6,Failed,3035,0,10,3,17,0.038273004814982414,0.0028959952760487795,0.0005230000242590904,0.041169000091031194,130,36,22,153.0,28.0
Quick,Correct,default,MultiPreserve,shift_var_no_incr,7,Failed,10228,0,48,7,109,0.124167004134506,0.008546995930373655,0.000806999858468771,0.13271400006487966,130,54,22,153.0,50.0
Quick,Correct,default,MultiPreserve,shift_var_no_incr,8,Failed,4162,0,46,8,86,0.0503459966275841,0.0032130032777786255,0.0005910000763833523,0.053558999905362725,208,53,22,260.0,45.0
Quick,Correct,default,MultiPreserve,shift_var_no_incr,9,Failed,3489,0,10,3,17,0.0420190014410764,0.003059998620301485,0.0006130000110715628,0.04507900006137788,188,36,22,232.0,28.0
Quick,Correct,default,SinglePreserve,shift_abs_no_incr,0,Failed,18,0,29,11,52,0.0005359998904168606,0.0007440003100782635,0.0009609998669475316,0.001280000200495124,316,34,22,410.0,26.0
Quick,Correct,default,SinglePreserve,shift_abs_no_incr,1,Failed,2,0,42,13,90,9.700004011392592e-05,0.0002679999452084303,0.0006099999882280827,0.0003649999853223562,259,48,22,331.0,42.0
Quick,Correct,default,SinglePreserve,shift_abs_no_incr,2,Failed,53,0,10,5,16,0.0007550001610070467,0.00022499985061585881,0.0003209998831152916,0.0009800000116229055,183,31,22,227.0,23.0
Quick,Correct,default,SinglePreserve,shift_abs_no_incr,3,Failed,22,0,25,8,88,0.00036099995486438274,0.00025100004859268665,0.0005189999938011169,0.0006120000034570694,197,58,22,244.0,54.0
Quick,Correct,default,SinglePreserve,shift_abs_no_incr,4,Failed,64,0,11,5,19,0.0007970000151544809,0.00023699994198977947,0.0003029999788850546,0.0010339999571442604,189,34,22,234.0,26.0
Quick,Correct,default,SinglePreserve,shift_abs_no_incr,5,Failed,99,0,27,8,46,0.001664000330492854,0.00027999957092106364,0.0004200001712888479,0.0019439999014139175,329,37,22,429.0,29.0
Quick,Correct,default,SinglePreserve,shift_abs_no_incr,6,Failed,94,0,9,4,12,0.0016410001553595066,0.0002669997047632935,0.0003060000017285347,0.0019079998601228,506,31,22,674.0,23.0
Quick,Correct,default,SinglePreserve,shift_abs_no_incr,7,Failed,212,0,16,6,27,0.003521000267937779,0.0003679997753351931,0.00032899994403123856,0.003889000043272972,182,31,22,224.0,23.0
Quick,Correct,default,SinglePreserve,shift_abs_no_incr,8,Failed,20,0,23,9,40,0.0003459998406469822,0.0002180000301450491,0.00033599999733269215,0.0005639998707920313,456,34,22,603.0,26.0
Quick,Correct,default,SinglePreserve,shift_abs_no_incr,9,Failed,22,0,22,9,36,0.0003669997677206993,0.0002470002509653568,0.00035699992440640926,0.0006140000186860561,220,31,22,276.0,23.0
Quick,Correct,default,MultiPreserve,shift_abs_no_incr,0,Failed,25,0,7,3,12,0.00032300036400556564,0.00022499961778521538,0.0002940001431852579,0.000547999981790781,179,31,22,221.0,23.0
Quick,Correct,default,MultiPreserve,shift_abs_no_incr,1,Failed,47,0,49,12,171,0.0006859996356070042,0.00028300052508711826,0.00101899984292686,0.0009690001606941224,228,43,22,289.0,35.0
Quick,Correct,default,MultiPreserve,shift_abs_no_incr,2,Failed,8,0,31,10,96,0.00012199999764561652,0.00020399992354214191,0.0005700001493096352,0.00032599992118775845,354,46,22,464.0,39.0
Quick,Correct,default,MultiPreserve,shift_abs_no_incr,3,Failed,71,0,20,6,33,0.0013269996270537376,0.0002770002465695143,0.0003930001985281706,0.001603999873623252,208,40,22,266.0,36.0
Quick,Correct,default,MultiPreserve,shift_abs_no_incr,4,Failed,12,0,33,12,67,0.00017700018361210823,0.00023499969393014908,0.0004710000939667225,0.0004119998775422573,309,40,22,401.0,33.0
Quick,Correct,default,MultiPreserve,shift_abs_no_incr,5,Failed,24,0,10,5,19,0.0003440005239099264,0.00022199936211109161,0.00028900010511279106,0.000565999886021018,124,36,22,148.0,30.0
Quick,Correct,default,MultiPreserve,shift_abs_no_incr,6,Failed,70,0,55,12,141,0.000966999912634492,0.00024299998767673958,0.0008580000139772892,0.0012099999003112316,155,41,22,187.0,37.0
Quick,Correct,default,MultiPreserve,shift_abs_no_incr,7,Failed,33,0,105,20,364,0.000484999967738986,0.0032829998526722197,0.0024620001204311848,0.0037679998204112057,322,59,22,416.0,55.0
Quick,Correct,default,MultiPreserve,shift_abs_no_incr,8,Failed,9,0,21,7,47,0.0001279998105019331,0.00024000019766390324,0.0004070000723004341,0.00036800000816583633,95,55,22,111.0,55.0
Quick,Correct,default,MultiPreserve,shift_abs_no_incr,9,Failed,21,0,18,7,31,0.00026799971237778664,0.0002660001628100872,0.0003400000277906656,0.0005339998751878738,105,35,22,123.0,31.0
Quick,Correct,default,SinglePreserve,shift_typ_tabs_no_incr,0,Failed,324,0,18,7,22,0.008450000081211329,0.0013570000883191841,0.0007879999466240406,0.009807000169530513,170,31,27,201.0,20.0
Quick,Correct,default,SinglePreserve,shift_typ_tabs_no_incr,1,Failed,112,0,15,5,19,0.0016300007700920105,0.00032399920746684074,0.0003599999472498894,0.0019539999775588512,78,31,27,76.0,20.0
Quick,Correct,default,SinglePreserve,shift_typ_tabs_no_incr,2,Failed,11,0,13,6,23,0.00016300007700920105,0.00025799986906349654,0.0003029999788850546,0.0004209999460726976,80,31,27,80.0,20.0
Quick,Correct,default,SinglePreserve,shift_typ_tabs_no_incr,3,Failed,90,0,40,12,49,0.0013900003395974636,0.00031999964267015457,0.0005119999404996634,0.0017099999822676182,335,37,27,430.0,26.0
Quick,Correct,default,SinglePreserve,shift_typ_tabs_no_incr,4,Failed,57,0,13,3,24,0.0007499998901039362,0.0002590001095086336,0.0002999999560415745,0.0010089999996125698,64,36,27,57.0,26.0
Quick,Correct,default,SinglePreserve,shift_typ_tabs_no_incr,5,Failed,6,0,52,12,124,0.00011899997480213642,0.00023200013674795628,0.0006389999762177467,0.0003510001115500927,209,58,27,254.0,49.0
Quick,Correct,default,SinglePreserve,shift_typ_tabs_no_incr,6,Failed,109,0,34,9,44,0.0017019996885210276,0.00028500030748546124,0.00041099986992776394,0.001986999996006489,371,43,27,476.0,31.0
Quick,Correct,default,SinglePreserve,shift_typ_tabs_no_incr,7,Failed,74,0,16,6,21,0.0009089999366551638,0.00029300013557076454,0.0005540000274777412,0.0012020000722259283,192,34,27,230.0,23.0
Quick,Correct,default,SinglePreserve,shift_typ_tabs_no_incr,8,Failed,21,0,11,5,14,0.0002899998798966408,0.000260000117123127,0.00029699993319809437,0.0005499999970197678,154,31,27,181.0,20.0
Quick,Correct,default,SinglePreserve,shift_typ_tabs_no_incr,9,Failed,30,0,32,10,51,0.0004019998013973236,0.0021890001371502876,0.00045599997974932194,0.0025909999385476112,163,40,27,192.0,30.0
Quick,Correct,default,MultiPreserve,shift_typ_tabs_no_incr,0,Failed,220,0,29,9,35,0.0028909994289278984,0.00040600053034722805,0.0004149999003857374,0.0032969999592751265,294,34,27,374.0,23.0
Quick,Correct,default,MultiPreserve,shift_typ_tabs_no_incr,1,Failed,10,0,23,6,42,0.00017899996601045132,0.00022300006821751595,0.0003540001343935728,0.00040200003422796726,72,41,27,71.0,29.0
Quick,Correct,default,MultiPreserve,shift_typ_tabs_no_incr,2,Failed,36,0,20,7,26,0.0004840004257857799,0.00022199959494173532,0.0003580001648515463,0.0007060000207275152,172,34,27,204.0,23.0
Quick,Correct,default,MultiPreserve,shift_typ_tabs_no_incr,3,Failed,44,0,33,10,96,0.0006380006670951843,0.00025899941101670265,0.0008559999987483025,0.000897000078111887,138,49,27,156.0,38.0
Quick,Correct,default,MultiPreserve,shift_typ_tabs_no_incr,4,Failed,31,0,11,4,26,0.0005049996543675661,0.00021900027059018612,0.0003029999788850546,0.0007239999249577522,81,45,27,79.0,32.0
Quick,Correct,default,MultiPreserve,shift_typ_tabs_no_incr,5,Failed,79,0,23,9,51,0.0013240000698715448,0.00030099996365606807,0.0004229999613016844,0.001625000033527613,143,39,27,167.0,29.0
Quick,Correct,default,MultiPreserve,shift_typ_tabs_no_incr,6,Failed,46,0,30,8,81,0.0006140004843473434,0.00024299952201545238,0.0005159999709576368,0.0008570000063627958,204,63,27,251.0,56.0
Quick,Correct,default,MultiPreserve,shift_typ_tabs_no_incr,7,Failed,2,0,84,14,80,0.00012199999764561652,0.00023699994198977947,0.0007740000728517771,0.000358999939635396,428,62,27,557.0,52.0
Quick,Correct,default,MultiPreserve,shift_typ_tabs_no_incr,8,Failed,9,0,32,9,50,0.0001809997484087944,0.0002330001443624497,0.0005360001232475042,0.0004139998927712441,253,40,27,317.0,30.0
Quick,Correct,default,MultiPreserve,shift_typ_tabs_no_incr,9,Failed,18,0,45,13,106,0.00034600007347762585,0.00022200006060302258,0.0006239998620003462,0.0005680001340806484,381,53,27,494.0,44.0
