framework,strategy,mode,property,mutation,trial,status,tests,discards,shrinking_passed,shrinking_failed,shrinking_discarded,exec_time_pre,gen_time,time_shrinking,time_pre_failure,pre_size,cex_size,gt_size,pre_ted_to_gt,ted_to_gt
Hedgehog,HedgehogGbE,none,DeleteDelete,delete_5,6,Failed,85008,0,0,0,0,0.2240199896041304,3.086876010405831,0.00027299998328089714,3.3108960000099614,17,17,17,9.0,9.0
Hedgehog,HedgehogGbE,none,DeleteDelete,delete_5,7,Failed,185511,0,0,0,0,0.4985959753394127,6.755696024629287,0.0002839999506250024,7.2542919999687,23,23,17,12.0,12.0
Hedgehog,HedgehogGbE,none,DeleteDelete,delete_5,8,Failed,26617,0,0,0,0,0.07933798641897738,1.033169013564475,0.000291000003926456,1.1125069999834525,35,35,17,24.0,24.0
Hedgehog,HedgehogGbE,none,DeleteDelete,delete_5,9,Failed,18009,0,0,0,0,0.05042098578996956,0.6795600141631439,0.0003030000953003764,0.7299809999531135,17,17,17,6.0,6.0
Hedgehog,Hedgehog,none,DeleteInsert,delete_5,0,Failed,1136,2594,0,0,0,0.0004859991604462266,0.18666500085964802,0.0002840000670403242,0.18715100002009424,12,12,12,5.0,5.0
Hedgehog,Hedgehog,none,DeleteInsert,delete_5,1,Failed,1186,2725,0,0,0,0.0006059994921088219,0.20356500055640933,0.00030499999411404133,0.20417100004851815,12,12,12,5.0,5.0
Hedgehog,Hedgehog,none,DeleteInsert,delete_5,2,Failed,2455,5458,0,0,0,0.001073000836186111,0.4545729991514236,0.0003000000724568963,0.4556459999876097,18,18,12,11.0,11.0
Hedgehog,Hedgehog,none,DeleteInsert,delete_5,3,Failed,1328,2980,0,0,0,0.0006939992308616638,0.2177380007924512,0.00029500003438442945,0.21843200002331287,12,12,12,5.0,5.0
Hedgehog,Hedgehog,none,DeleteInsert,delete_5,4,Failed,866,2053,0,0,0,0.0003870008513331413,0.14953899919055402,0.00032300001475960016,0.14992600004188716,12,12,12,5.0,5.0
Hedgehog,Hedgehog,none,DeleteInsert,delete_5,5,Failed,1973,4329,0,0,0,0.0010509993880987167,0.37347100058104843,0.0003209999995306134,0.37452199996914715,12,12,12,5.0,5.0
Hedgehog,Hedgehog,none,DeleteInsert,delete_5,6,Failed,1880,4128,0,0,0,0.0008460009703412652,0.29581599892117083,0.0002660000463947654,0.2966619998915121,12,12,12,5.0,5.0
Hedgehog,Hedgehog,none,DeleteInsert,delete_5,7,Failed,422,982,0,0,0,0.0002039998071268201,0.07290300016757101,0.00028000003658235073,0.07310699997469783,18,18,12,11.0,11.0
Hedgehog,Hedgehog,none,DeleteInsert,delete_5,8,Failed,10567,23661,0,0,0,0.00435399787966162,1.6931380020687357,0.00031999999191612005,1.6974919999483973,12,12,12,5.0,5.0
Hedgehog,Hedgehog,none,DeleteInsert,delete_5,9,Failed,273,549,0,0,0,0.00011499971151351927,0.03942200029268861,0.00027900002896785736,0.03953700000420213,12,12,12,5.0,5.0
Hedgehog,HedgehogCBC,none,DeleteInsert,delete_5,0,Failed,803,0,0,0,0,0.0010369993979111314,0.03896100062411279,0.00035900005605071783,0.03999800002202392,72,72,12,64.0,64.0
Hedgehog,HedgehogCBC,none,DeleteInsert,delete_5,1,Failed,415,0,0,0,0,0.0006459999131038785,0.01958100008778274,0.00027300009969621897,0.02022700000088662,12,12,12,5.0,5.0
Hedgehog,HedgehogCBC,none,DeleteInsert,delete_5,2,Failed,217,0,0,0,0,0.00030699989292770624,0.010626000119373202,0.0002899999963119626,0.010933000012300909,18,18,12,11.0,11.0
Hedgehog,HedgehogCBC,none,DeleteInsert,delete_5,3,Failed,74,0,0,0,0,0.00010000017937272788,0.0044449998531490564,0.00030499999411404133,0.004545000032521784,36,36,12,29.0,29.0
Hedgehog,HedgehogCBC,none,DeleteInsert,delete_5,4,Failed,926,0,0,0,0,0.0012339999666437509,0.04526200005784631,0.000358999939635396,0.04649600002449006,132,132,12,124.0,124.0
Hedgehog,HedgehogCBC,none,DeleteInsert,delete_5,5,Failed,1022,0,0,0,0,0.001662001945078373,0.047254998004063964,0.0003000000724568963,0.04891699994914234,42,42,12,34.0,34.0
Hedgehog,HedgehogCBC,none,DeleteInsert,delete_5,6,Failed,843,0,0,0,0,0.0013690005289390683,0.09781199949793518,0.0003649999853223562,0.09918100002687424,90,90,12,83.0,83.0
Hedgehog,HedgehogCBC,none,DeleteInsert,delete_5,7,Failed,75,0,0,0,0,9.099999442696571e-05,0.004230999969877303,0.0003749999450519681,0.004321999964304268,144,144,12,137.0,137.0
Hedgehog,HedgehogCBC,none,DeleteInsert,delete_5,8,Failed,250,0,0,0,0,0.0003519994206726551,0.013980000512674451,0.00027600000612437725,0.014331999933347106,24,24,12,17.0,17.0
Hedgehog,HedgehogCBC,none,DeleteInsert,delete_5,9,Failed,2179,0,0,0,0,0.0029100014362484217,0.09714799863286318,0.0002859999658539891,0.1000580000691116,12,12,12,5.0,5.0
Hedgehog,HedgehogGbE,none,DeleteInsert,delete_5,0,Failed,246,0,0,0,0,0.0010649998439475894,0.009569000219926238,0.00032300001475960016,0.010634000063873827,90,90,12,83.0,83.0
Hedgehog,HedgehogGbE,none,DeleteInsert,delete_5,1,Failed,505,0,0,0,0,0.001304999808780849,0.01993100019171834,0.0002559999702498317,0.02123600000049919,12,12,12,5.0,5.0
Hedgehog,HedgehogGbE,none,DeleteInsert,delete_5,2,Failed,212,0,0,0,0,0.0008600004948675632,0.008495999500155449,0.00025699997786432505,0.009355999995023012,12,12,12,5.0,5.0
Hedgehog,HedgehogGbE,none,DeleteInsert,delete_5,3,Failed,270,0,0,0,0,0.0007180008105933666,0.011179999215528369,0.000345999957062304,0.011898000026121736,36,36,12,29.0,29.0
Hedgehog,HedgehogGbE,none,DeleteInsert,delete_5,4,Failed,209,0,0,0,0,0.0005440004169940948,0.008811999578028917,0.0002680000616237521,0.009355999995023012,18,18,12,11.0,11.0
Hedgehog,HedgehogGbE,none,DeleteInsert,delete_5,5,Failed,411,0,0,0,0,0.001424000016413629,0.01628600002732128,0.00033299997448921204,0.017710000043734908,24,24,12,17.0,17.0
Hedgehog,HedgehogGbE,none,DeleteInsert,delete_5,6,Failed,205,0,0,0,0,0.0005580009892582893,0.008940999046899378,0.00033199996687471867,0.009499000036157668,12,12,12,5.0,5.0
Hedgehog,HedgehogGbE,none,DeleteInsert,delete_5,7,Failed,207,0,0,0,0,0.0006239991635084152,0.009203000809065998,0.00028899998869746923,0.009826999972574413,12,12,12,5.0,5.0
Hedgehog,HedgehogGbE,none,DeleteInsert,delete_5,8,Failed,660,0,0,0,0,0.0019069985719397664,0.02553700131829828,0.0003750000614672899,0.027443999890238047,96,96,12,89.0,89.0
Hedgehog,HedgehogGbE,none,DeleteInsert,delete_5,9,Failed,694,0,0,0,0,0.0018880009884014728,0.026496998965740204,0.0002940000267699361,0.028384999954141676,18,18,12,11.0,11.0
Hedgehog,Hedgehog,none,DeleteUnion,delete_5,0,Failed,5058,49578,0,0,0,0.002271000645123422,4.629407999338582,0.0002970000496134162,4.631678999983706,30,30,18,17.0,17.0
Hedgehog,Hedgehog,none,DeleteUnion,delete_5,1,Failed,19052,183214,0,0,0,0.008634996600449085,17.46535000333097,0.0003000000724568963,17.473984999931417,18,18,18,5.0,5.0
Hedgehog,Hedgehog,none,DeleteUnion,delete_5,2,Failed,12672,121051,0,0,0,0.005468998453579843,11.52071200159844,0.00028199993539601564,11.52618100005202,24,24,18,11.0,11.0
Hedgehog,Hedgehog,none,DeleteUnion,delete_5,3,Failed,8375,79201,0,0,0,0.0035279969451949,7.397753003053367,0.0003090000245720148,7.401280999998562,18,18,18,5.0,5.0
Hedgehog,Hedgehog,none,DeleteUnion,delete_5,4,Failed,6414,61367,0,0,0,0.002867000293917954,5.786906999652274,0.00028300005942583084,5.789773999946192,18,18,18,5.0,5.0
Hedgehog,Hedgehog,none,DeleteUnion,delete_5,5,Failed,3273,30742,0,0,0,0.0015269985888153317,2.8659650014014915,0.00026700005400925875,2.867491999990307,18,18,18,5.0,5.0
Hedgehog,Hedgehog,none,DeleteUnion,delete_5,6,Failed,36824,351901,0,0,0,0.015810998738743365,32.843793001258746,0.00028899998869746923,32.85960399999749,24,24,18,11.0,11.0
Hedgehog,Hedgehog,none,DeleteUnion,delete_5,7,Failed,4807,48196,0,0,0,0.0022620013915002346,4.58022199862171,0.000278000021353364,4.58248400001321,18,18,18,5.0,5.0
Hedgehog,Hedgehog,none,DeleteUnion,delete_5,8,Failed,27773,266333,0,0,0,0.012711006915196776,25.00814799312502,0.00030499999411404133,25.02085900004022,24,24,18,11.0,11.0
Hedgehog,Hedgehog,none,DeleteUnion,delete_5,9,Failed,19463,187648,0,0,0,0.008613998419605196,17.669303001486696,0.0002960000419989228,17.6779169999063,18,18,18,5.0,5.0
Hedgehog,HedgehogCBC,none,DeleteUnion,delete_5,0,Failed,108,0,0,0,0,0.000298999366350472,0.00833700061775744,0.0002869999734684825,0.008635999984107912,120,120,18,107.0,107.0
Hedgehog,HedgehogCBC,none,DeleteUnion,delete_5,1,Failed,1102,0,0,0,0,0.003387000411748886,0.08302399958483875,0.0004510000580921769,0.08641099999658763,156,156,18,140.0,140.0
Hedgehog,HedgehogCBC,none,DeleteUnion,delete_5,2,Failed,1205,0,0,0,0,0.0034930009860545397,0.0871869990369305,0.0003339999821037054,0.09068000002298504,108,108,18,93.0,93.0
Hedgehog,HedgehogCBC,none,DeleteUnion,delete_5,3,Failed,22,0,0,0,0,6.299989763647318e-05,0.0018590001855045557,0.0003840000135824084,0.0019220000831410289,168,168,18,155.0,155.0
Hedgehog,HedgehogCBC,none,DeleteUnion,delete_5,4,Failed,804,0,0,0,0,0.002615999896079302,0.06493100011721253,0.000341000035405159,0.06754700001329184,54,54,18,41.0,41.0
Hedgehog,HedgehogCBC,none,DeleteUnion,delete_5,5,Failed,704,0,0,0,0,0.0019740002462640405,0.05437899974640459,0.0003700000233948231,0.05635299999266863,114,114,18,101.0,101.0
Hedgehog,HedgehogCBC,none,DeleteUnion,delete_5,6,Failed,2502,0,0,0,0,0.007900996948592365,0.23466800304595378,0.00034200004301965237,0.24256899999454615,132,132,18,117.0,117.0
Hedgehog,HedgehogCBC,none,DeleteUnion,delete_5,7,Failed,789,0,0,0,0,0.002425999497063458,0.06185400055255741,0.0003909999504685402,0.06428000004962087,150,150,18,137.0,137.0
Hedgehog,HedgehogCBC,none,DeleteUnion,delete_5,8,Failed,1103,0,0,0,0,0.0033209986286237836,0.09095500130206345,0.0003710000310093165,0.09427599993068723,162,162,18,147.0,147.0
Hedgehog,HedgehogCBC,none,DeleteUnion,delete_5,9,Failed,299,0,0,0,0,0.0008170008659362793,0.023358999169431623,0.0003860000288113952,0.024176000035367903,138,138,18,125.0,125.0
Hedgehog,HedgehogGbE,none,DeleteUnion,delete_5,0,Failed,2130,0,0,0,0,0.01368500362150371,0.12613799632526934,0.0003220000071451068,0.13982299994677305,66,66,18,53.0,53.0
Hedgehog,HedgehogGbE,none,DeleteUnion,delete_5,1,Failed,295,0,0,0,0,0.0018659994238987565,0.01890700065996498,0.000434999936260283,0.020773000083863735,216,216,18,203.0,203.0
Hedgehog,HedgehogGbE,none,DeleteUnion,delete_5,2,Failed,3518,0,0,0,0,0.02246299688704312,0.20548900309950113,0.0002970000496134162,0.22795199998654425,42,42,18,29.0,29.0
Hedgehog,HedgehogGbE,none,DeleteUnion,delete_5,3,Failed,3693,0,0,0,0,0.02347800345160067,0.2208919965196401,0.000522000016644597,0.24436999997124076,186,186,18,173.0,173.0
Hedgehog,HedgehogGbE,none,DeleteUnion,delete_5,4,Failed,1210,0,0,0,0,0.007833000854589045,0.0710669991094619,0.00028000003658235073,0.07889999996405095,24,24,18,11.0,11.0
Hedgehog,HedgehogGbE,none,DeleteUnion,delete_5,5,Failed,16,0,0,0,0,2.4000066332519054e-05,0.00048699986655265093,0.00030500011052936316,0.00051099993288517,30,30,18,17.0,17.0
Hedgehog,HedgehogGbE,none,DeleteUnion,delete_5,6,Failed,1705,0,0,0,0,0.011889998917467892,0.10542900103610009,0.0002930000191554427,0.11731899995356798,18,18,18,5.0,5.0
Hedgehog,HedgehogGbE,none,DeleteUnion,delete_5,7,Failed,650,0,0,0,0,0.004599998705089092,0.03918400127440691,0.0003279999364167452,0.043783999979496,78,78,18,65.0,65.0
Hedgehog,HedgehogGbE,none,DeleteUnion,delete_5,8,Failed,2262,0,0,0,0,0.014630998717620969,0.13747000123839825,0.0003510001115500927,0.15210099995601922,126,126,18,113.0,113.0
Hedgehog,HedgehogGbE,none,DeleteUnion,delete_5,9,Failed,17,0,0,0,0,2.400018274784088e-05,0.0005559998098760843,0.00032599992118775845,0.0005799999926239252,30,30,18,17.0,17.0
Hedgehog,Hedgehog,none,UnionDeleteInsert,delete_5,0,Failed,20162,196741,0,0,0,0.012747004046104848,18.752035995945334,0.00027100008446723223,18.76478299999144,19,19,19,9.0,9.0
Hedgehog,Hedgehog,none,UnionDeleteInsert,delete_5,1,Failed,986,9522,0,0,0,0.0008019994711503386,0.9688090005656704,0.00030399998649954796,0.9696110000368208,25,25,19,15.0,15.0
Hedgehog,Hedgehog,none,UnionDeleteInsert,delete_5,2,Failed,16766,159142,0,0,0,0.010834007523953916,15.333786992472596,0.00028300005942583084,15.34462099999655,19,19,19,6.0,6.0
Hedgehog,Hedgehog,none,UnionDeleteInsert,delete_5,3,Failed,22860,220347,0,0,0,0.014940996537916362,21.131056003505364,0.0002709999680519104,21.14599700004328,19,19,19,6.0,6.0
Hedgehog,Hedgehog,none,UnionDeleteInsert,delete_5,4,Failed,4638,44897,0,0,0,0.003156998078338802,4.2144380018580705,0.0002680000616237521,4.217594999936409,19,19,19,6.0,6.0
Hedgehog,Hedgehog,none,UnionDeleteInsert,delete_5,5,Failed,11359,109267,0,0,0,0.007219998748041689,10.287333001266234,0.00028000003658235073,10.294553000014275,19,19,19,6.0,6.0
Hedgehog,Hedgehog,none,UnionDeleteInsert,delete_5,6,Failed,12380,120080,0,0,0,0.007472998811863363,11.383557001128793,0.0002770000137388706,11.391029999940656,19,19,19,6.0,6.0
Hedgehog,Hedgehog,none,UnionDeleteInsert,delete_5,7,Failed,12029,116574,0,0,0,0.007635004702024162,11.057677995297126,0.0003019999712705612,11.06531299999915,25,25,19,12.0,12.0
Hedgehog,Hedgehog,none,UnionDeleteInsert,delete_5,8,Failed,1589,15013,0,0,0,0.0010589996818453074,1.4172420003451407,0.0003029999788850546,1.418301000026986,19,19,19,10.0,10.0
Hedgehog,Hedgehog,none,UnionDeleteInsert,delete_5,9,Failed,8834,85972,0,0,0,0.005593004287220538,8.143476995755918,0.0002839999506250024,8.149070000043139,19,19,19,10.0,10.0
Hedgehog,HedgehogCBC,none,UnionDeleteInsert,delete_5,0,Failed,6,0,0,0,0,2.100015990436077e-05,0.0005259998142719269,0.00033199996687471867,0.0005469999741762877,115,115,19,101.0,101.0
Hedgehog,HedgehogCBC,none,UnionDeleteInsert,delete_5,1,Failed,6,0,0,0,0,1.9999919459223747e-05,0.00046000001020729547,0.0003000000724568963,0.0004799999296665192,91,91,19,77.0,77.0
Hedgehog,HedgehogCBC,none,UnionDeleteInsert,delete_5,2,Failed,15,0,0,0,0,6.700004450976849e-05,0.001567999948747456,0.0003759999526664614,0.0016349999932572246,157,157,19,143.0,143.0
Hedgehog,HedgehogCBC,none,UnionDeleteInsert,delete_5,3,Failed,9,0,0,0,0,3.200001083314419e-05,0.0008499999530613422,0.0003940000897273422,0.0008819999638944864,145,145,19,132.0,132.0
Hedgehog,HedgehogCBC,none,UnionDeleteInsert,delete_5,4,Failed,2,0,0,0,0,1.100008375942707e-05,0.00028499995823949575,0.00035200000274926424,0.0002960000419989228,133,133,19,118.0,118.0
Hedgehog,HedgehogCBC,none,UnionDeleteInsert,delete_5,5,Failed,103,0,0,0,0,0.00031699915416538715,0.008195000817067921,0.00030499999411404133,0.008511999971233308,97,97,19,82.0,82.0
Hedgehog,HedgehogCBC,none,UnionDeleteInsert,delete_5,6,Failed,2,0,0,0,0,8.999835699796677e-06,0.00024200009647756815,0.00028000003658235073,0.0002509999321773648,49,49,19,36.0,36.0
Hedgehog,HedgehogCBC,none,UnionDeleteInsert,delete_5,7,Failed,12,0,0,0,0,3.300001844763756e-05,0.0008050000760704279,0.0003429999342188239,0.0008380000945180655,139,139,19,124.0,124.0
Hedgehog,HedgehogCBC,none,UnionDeleteInsert,delete_5,8,Failed,105,0,0,0,0,0.00037099956534802914,0.009850000496953728,0.00033299997448921204,0.010221000062301757,103,103,19,88.0,88.0
Hedgehog,HedgehogCBC,none,UnionDeleteInsert,delete_5,9,Failed,2,0,0,0,0,7.999944500625134e-06,0.0002340000355616212,0.00030700000934302807,0.00024199998006224632,61,61,19,44.0,44.0
Hedgehog,HedgehogGbE,none,UnionDeleteInsert,delete_5,0,Failed,67,0,0,0,0,0.0003209994174540043,0.003875000518746674,0.0003339999821037054,0.004195999936200678,157,157,19,144.0,144.0
Hedgehog,HedgehogGbE,none,UnionDeleteInsert,delete_5,1,Failed,115,0,0,0,0,0.0012700003571808338,0.0072419996140524745,0.00027900002896785736,0.008511999971233308,25,25,19,15.0,15.0
Hedgehog,HedgehogGbE,none,UnionDeleteInsert,delete_5,2,Failed,68,0,0,0,0,0.00036900024861097336,0.00433899974450469,0.00033299997448921204,0.0047079999931156635,91,91,19,78.0,78.0
Hedgehog,HedgehogGbE,none,UnionDeleteInsert,delete_5,3,Failed,75,0,0,0,0,0.00036099948920309544,0.0043640005169436336,0.0003890000516548753,0.004725000006146729,181,181,19,168.0,168.0
Hedgehog,HedgehogGbE,none,UnionDeleteInsert,delete_5,4,Failed,592,0,0,0,0,0.004029000177979469,0.035968999844044454,0.00042399996891617775,0.03999800002202392,223,223,19,210.0,210.0
Hedgehog,HedgehogGbE,none,UnionDeleteInsert,delete_5,5,Failed,56,0,0,0,0,0.000219999928958714,0.0032900001388043165,0.0004419999895617366,0.0035100000677630305,181,181,19,168.0,168.0
Hedgehog,HedgehogGbE,none,UnionDeleteInsert,delete_5,6,Failed,38,0,0,0,0,0.0001309998333454132,0.0016830001259222629,0.0003650001017376781,0.001813999959267676,85,85,19,72.0,72.0
Hedgehog,HedgehogGbE,none,UnionDeleteInsert,delete_5,7,Failed,327,0,0,0,0,0.0026519992388784885,0.021294000674970448,0.00035200000274926424,0.023945999913848937,85,85,19,72.0,72.0
Hedgehog,HedgehogGbE,none,UnionDeleteInsert,delete_5,8,Failed,27,0,0,0,0,5.800020880997181e-05,0.0008709997637197374,0.0003010000800713897,0.0009289999725297092,67,67,19,54.0,54.0
Hedgehog,HedgehogGbE,none,UnionDeleteInsert,delete_5,9,Failed,200,0,0,0,0,0.001833999529480934,0.012298000510782003,0.0004440000047907233,0.014132000040262938,271,271,19,258.0,258.0
Hedgehog,Hedgehog,none,UnionValid,union_6,0,Failed,12,125,0,0,0,7.99971166998148e-06,0.02691700030118227,0.0005670000100508332,0.02692500001285225,17,17,17,4.0,4.0
Hedgehog,Hedgehog,none,UnionValid,union_6,1,Failed,90,910,0,0,0,3.00002284348011e-05,0.11268999974709004,0.012301999959163368,0.11271999997552484,17,17,17,4.0,4.0
Hedgehog,Hedgehog,none,UnionValid,union_6,2,Failed,29,235,0,0,0,9.00006853044033e-06,0.022058999864384532,0.0002720000920817256,0.022067999932914972,17,17,17,4.0,4.0
Hedgehog,Hedgehog,none,UnionValid,union_6,3,Failed,50,439,0,0,0,1.6000005416572094e-05,0.04050799994729459,0.0002810000441968441,0.040523999952711165,23,23,17,10.0,10.0
Hedgehog,Hedgehog,none,UnionValid,union_6,4,Failed,34,389,0,0,0,1.6999896615743637e-05,0.04265400010626763,0.00028499995823949575,0.042671000002883375,47,47,17,34.0,34.0
Hedgehog,Hedgehog,none,UnionValid,union_6,5,Failed,19,156,0,0,0,9.00006853044033e-06,0.01603099994827062,0.000308999908156693,0.01604000001680106,17,17,17,4.0,4.0
Hedgehog,Hedgehog,none,UnionValid,union_6,6,Failed,13,128,0,0,0,8.999952115118504e-06,0.01600000006146729,0.0006440000142902136,0.01600900001358241,17,17,17,4.0,4.0
Hedgehog,Hedgehog,none,UnionValid,union_6,7,Failed,53,605,0,0,0,1.400010660290718e-05,0.05611099989619106,0.0002859999658539891,0.05612500000279397,23,23,17,10.0,10.0
Hedgehog,Hedgehog,none,UnionValid,union_6,8,Failed,1,13,0,0,0,2.00001522898674e-06,0.0017979999538511036,0.00033900002017617226,0.0017999999690800903,47,47,17,34.0,34.0
Hedgehog,Hedgehog,none,UnionValid,union_6,9,Failed,12,109,0,0,0,3.00002284348011e-06,0.010781999910250306,0.0002400000812485814,0.010784999933093786,17,17,17,4.0,4.0
Hedgehog,HedgehogCBC,none,UnionValid,union_6,0,Failed,1,0,0,0,0,4.00003045797348e-06,0.0001949999714270234,0.0003100000321865082,0.0001990000018849969,89,89,17,72.0,72.0
Hedgehog,HedgehogCBC,none,UnionValid,union_6,1,Failed,1,0,0,0,0,2.9999064281582832e-06,0.0001700000138953328,0.0003220000071451068,0.0001729999203234911,35,35,17,18.0,18.0
Hedgehog,HedgehogCBC,none,UnionValid,union_6,2,Failed,3,0,0,0,0,7.00005330145359e-06,0.0003309999592602253,0.00036399997770786285,0.0003380000125616789,149,149,17,135.0,135.0
Hedgehog,HedgehogCBC,none,UnionValid,union_6,3,Failed,1,0,0,0,0,5.00003807246685e-06,0.00017100002150982618,0.00031599996145814657,0.00017600005958229303,65,65,17,48.0,48.0
Hedgehog,HedgehogCBC,none,UnionValid,union_6,4,Failed,1,0,0,0,0,4.00003045797348e-06,0.00018799991812556982,0.00030800001695752144,0.0001919999485835433,53,53,17,36.0,36.0
Hedgehog,HedgehogCBC,none,UnionValid,union_6,5,Failed,2,0,0,0,0,4.999921657145023e-06,0.00022300006821751595,0.0003100000321865082,0.00022799998987466097,47,47,17,32.0,32.0
Hedgehog,HedgehogCBC,none,UnionValid,union_6,6,Failed,5,0,0,0,0,8.00006091594696e-06,0.0003989998949691653,0.00033000006806105375,0.0004069999558851123,113,113,17,98.0,98.0
Hedgehog,HedgehogCBC,none,UnionValid,union_6,7,Failed,2,0,0,0,0,4.999921657145023e-06,0.00028900010511279106,0.0005639999872073531,0.0002940000267699361,167,167,17,151.0,151.0
Hedgehog,HedgehogCBC,none,UnionValid,union_6,8,Failed,2,0,0,0,0,5.00003807246685e-06,0.0003019999712705612,0.00036399997770786285,0.00030700000934302807,131,131,17,115.0,115.0
Hedgehog,HedgehogCBC,none,UnionValid,union_6,9,Failed,1,0,0,0,0,3.00002284348011e-06,0.00018599990289658308,0.0002960000419989228,0.0001889999257400632,83,83,17,66.0,66.0
Hedgehog,HedgehogGbE,none,UnionValid,union_6,0,Failed,10,0,0,0,0,1.6999896615743637e-05,0.0003640000941231847,0.00027600000612437725,0.0003809999907389283,29,29,17,16.0,16.0
Hedgehog,HedgehogGbE,none,UnionValid,union_6,1,Failed,9,0,0,0,0,7.00005330145359e-06,0.0003130000550299883,0.0002639999147504568,0.0003200001083314419,23,23,17,10.0,10.0
Hedgehog,HedgehogGbE,none,UnionValid,union_6,2,Failed,6,0,0,0,0,4.00003045797348e-06,0.00026999996043741703,0.0002940000267699361,0.0002739999908953905,17,17,17,4.0,4.0
Hedgehog,HedgehogGbE,none,UnionValid,union_6,3,Failed,13,0,0,0,0,1.1999974958598614e-05,0.0003700000233948231,0.000295999925583601,0.0003819999983534217,35,35,17,22.0,22.0
Hedgehog,HedgehogGbE,none,UnionValid,union_6,4,Failed,11,0,0,0,0,1.2999866157770155e-05,0.00036900013219565153,0.00029799994081258774,0.0003819999983534217,35,35,17,22.0,22.0
Hedgehog,HedgehogGbE,none,UnionValid,union_6,5,Failed,11,0,0,0,0,1.100008375942707e-05,0.0003529998939484358,0.0002839999506250024,0.00036399997770786285,29,29,17,15.0,15.0
Hedgehog,HedgehogGbE,none,UnionValid,union_6,6,Failed,9,0,0,0,0,7.00005330145359e-06,0.00033299997448921204,0.0002739999908953905,0.0003400000277906656,23,23,17,10.0,10.0
Hedgehog,HedgehogGbE,none,UnionValid,union_6,7,Failed,8,0,0,0,0,8.999952115118504e-06,0.0002870000898838043,0.00028000003658235073,0.0002960000419989228,17,17,17,4.0,4.0
Hedgehog,HedgehogGbE,none,UnionValid,union_6,8,Failed,13,0,0,0,0,1.0999967344105244e-05,0.00037800008431077003,0.000265000038780272,0.0003890000516548753,29,29,17,16.0,16.0
Hedgehog,HedgehogGbE,none,UnionValid,union_6,9,Failed,6,0,0,0,0,7.00005330145359e-06,0.0002679999452084303,0.00029399991035461426,0.0002749999985098839,17,17,17,4.0,4.0
Hedgehog,Hedgehog,none,UnionPost,union_6,0,Failed,2618,5724,0,0,0,0.0014750000555068254,0.7779079999309033,0.0003649999853223562,0.7793829999864101,150,150,18,137.0,137.0
Hedgehog,Hedgehog,none,UnionPost,union_6,1,Failed,408,996,0,0,0,0.00019099994096904993,0.13046899996697903,0.000341000035405159,0.13065999990794808,84,84,18,71.0,71.0
Hedgehog,Hedgehog,none,UnionPost,union_6,2,Failed,5268,11985,0,0,0,0.0022580011282116175,1.5029169988119975,0.0003560000332072377,1.505174999940209,126,126,18,113.0,113.0
Hedgehog,Hedgehog,none,UnionPost,union_6,3,Failed,1395,3125,0,0,0,0.0006610003765672445,0.39137899968773127,0.00033900002017617226,0.3920400000642985,96,96,18,83.0,83.0
Hedgehog,Hedgehog,none,UnionPost,union_6,4,Failed,2763,6141,0,0,0,0.0012019991409033537,0.7535380008630455,0.00034499994944781065,0.7547400000039488,138,138,18,124.0,124.0
Hedgehog,Hedgehog,none,UnionPost,union_6,5,Failed,3917,8885,0,0,0,0.0017560012638568878,1.0923129987204447,0.0003290000604465604,1.0940689999843016,72,72,18,58.0,58.0
Hedgehog,Hedgehog,none,UnionPost,union_6,6,Failed,1655,3752,0,0,0,0.0007419997127726674,0.46045300026889896,0.00033000006806105375,0.4611949999816716,72,72,18,58.0,58.0
Hedgehog,Hedgehog,none,UnionPost,union_6,7,Failed,112,275,0,0,0,5.700020119547844e-05,0.03396999975666404,0.00038700003642588854,0.034026999957859516,168,168,18,155.0,155.0
Hedgehog,Hedgehog,none,UnionPost,union_6,8,Failed,473,1133,0,0,0,0.00021700013894587755,0.1402009999146685,0.00028899998869746923,0.14041800005361438,18,18,18,5.0,5.0
Hedgehog,Hedgehog,none,UnionPost,union_6,9,Failed,277,646,0,0,0,0.00013099925126880407,0.07753300073090941,0.0003600000636652112,0.07766399998217821,120,120,18,107.0,107.0
Hedgehog,HedgehogCBC,none,UnionPost,union_6,0,Failed,58,0,0,0,0,2.9000104404985905e-05,0.005157999810762703,0.00032700004521757364,0.005186999915167689,150,150,18,137.0,137.0
Hedgehog,HedgehogCBC,none,UnionPost,union_6,1,Failed,202,0,0,0,0,5.800009239464998e-05,0.015451999963261185,0.0003339999821037054,0.015510000055655835,132,132,18,117.0,117.0
Hedgehog,HedgehogCBC,none,UnionPost,union_6,2,Failed,2,0,0,0,0,2.9999064281582832e-06,0.0002750001149252057,0.00034600007347762585,0.000278000021353364,126,126,18,110.0,110.0
Hedgehog,HedgehogCBC,none,UnionPost,union_6,3,Failed,33,0,0,0,0,8.999952115118504e-06,0.002256999956443906,0.0006890000076964498,0.0022659999085590243,162,162,18,149.0,149.0
Hedgehog,HedgehogCBC,none,UnionPost,union_6,4,Failed,4,0,0,0,0,3.00002284348011e-06,0.0003939999733120203,0.0003339999821037054,0.0003969999961555004,120,120,18,107.0,107.0
Hedgehog,HedgehogCBC,none,UnionPost,union_6,5,Failed,108,0,0,0,0,4.1000195778906345e-05,0.008695999858900905,0.00032600003760308027,0.008737000054679811,156,156,18,142.0,142.0
